"No.","Time","Source","Destination","Protocol","Length","Info"
"1982","6.806410","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=235537 Ack=1 Win=131072 Len=536 TSval=8808 TSecr=8769"
"1983","6.806469","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=236073 Ack=1 Win=131072 Len=536 TSval=8808 TSecr=8769"
"1984","6.806528","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=236609 Ack=1 Win=131072 Len=536 TSval=8808 TSecr=8769"
"1985","6.806587","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=237145 Ack=1 Win=131072 Len=356 TSval=8808 TSecr=8769"
"1989","6.846351","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=237501 Ack=1 Win=131072 Len=536 TSval=8848 TSecr=8809"
"1990","6.846410","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=238037 Ack=1 Win=131072 Len=536 TSval=8848 TSecr=8809"
"1991","6.846469","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=238573 Ack=1 Win=131072 Len=536 TSval=8848 TSecr=8809"
"1992","6.846528","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=239109 Ack=1 Win=131072 Len=536 TSval=8848 TSecr=8809"
"1993","6.846587","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=239645 Ack=1 Win=131072 Len=356 TSval=8848 TSecr=8809"
"1996","6.855599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=423001 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"1997","6.855787","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=423537 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"1998","6.855980","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=424073 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"1999","6.856162","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=424609 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"2000","6.856344","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=425145 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"2001","6.856525","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=425681 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"2002","6.856708","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=426217 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"2003","6.856915","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=426753 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"2004","6.856998","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=427289 Ack=1 Win=131072 Len=212 TSval=8857 TSecr=8787"
"2010","6.886351","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=240001 Ack=1 Win=131072 Len=536 TSval=8888 TSecr=8849"
"2011","6.886410","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=240537 Ack=1 Win=131072 Len=536 TSval=8888 TSecr=8849"
"2012","6.886469","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=241073 Ack=1 Win=131072 Len=536 TSval=8888 TSecr=8849"
"2013","6.886528","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=241609 Ack=1 Win=131072 Len=536 TSval=8888 TSecr=8849"
"2014","6.886587","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=242145 Ack=1 Win=131072 Len=356 TSval=8888 TSecr=8849"
"2018","6.926351","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=242501 Ack=1 Win=131072 Len=536 TSval=8928 TSecr=8889"
"2019","6.926410","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=243037 Ack=1 Win=131072 Len=536 TSval=8928 TSecr=8889"
"2020","6.926469","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=243573 Ack=1 Win=131072 Len=536 TSval=8928 TSecr=8889"
"2021","6.926528","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=244109 Ack=1 Win=131072 Len=536 TSval=8928 TSecr=8889"
"2022","6.926587","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=244645 Ack=1 Win=131072 Len=356 TSval=8928 TSecr=8889"
"2025","6.927599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=427501 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2026","6.927783","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=428037 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2027","6.927965","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=428573 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2028","6.928150","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=429109 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2029","6.928334","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=429645 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2030","6.928518","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=430181 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2031","6.928717","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=430717 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2032","6.928902","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=431253 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2033","6.928968","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=431789 Ack=1 Win=131072 Len=212 TSval=8929 TSecr=8859"
"2038","6.966351","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=245001 Ack=1 Win=131072 Len=536 TSval=8968 TSecr=8929"
"2039","6.966410","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=245537 Ack=1 Win=131072 Len=536 TSval=8968 TSecr=8929"
"2040","6.966469","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=246073 Ack=1 Win=131072 Len=536 TSval=8968 TSecr=8929"
"2041","6.966528","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=246609 Ack=1 Win=131072 Len=536 TSval=8968 TSecr=8929"
"2042","6.966587","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=247145 Ack=1 Win=131072 Len=356 TSval=8968 TSecr=8929"
"2046","6.997923","192.138.2.3","192.138.1.3","TCP","54","49153  >  2400 [FIN, ACK] Seq=432001 Ack=1 Win=131072 Len=0 TSval=9000 TSecr=8931"
"2048","6.998108","192.138.2.3","192.138.1.3","TCP","54","49153  >  2400 [ACK] Seq=432002 Ack=2 Win=131072 Len=0 TSval=9000 TSecr=9000"
"2049","7.006353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=247501 Ack=1 Win=131072 Len=536 TSval=9008 TSecr=8969"
"2050","7.006412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=248037 Ack=1 Win=131072 Len=536 TSval=9008 TSecr=8969"
"2051","7.006471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=248573 Ack=1 Win=131072 Len=536 TSval=9008 TSecr=8969"
"2052","7.006530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=249109 Ack=1 Win=131072 Len=536 TSval=9008 TSecr=8969"
"2053","7.006589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=249645 Ack=1 Win=131072 Len=356 TSval=9008 TSecr=8969"
"2056","7.046353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=250001 Ack=1 Win=131072 Len=536 TSval=9048 TSecr=9009"
"2057","7.046412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=250537 Ack=1 Win=131072 Len=536 TSval=9048 TSecr=9009"
"2058","7.046471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=251073 Ack=1 Win=131072 Len=536 TSval=9048 TSecr=9009"
"2059","7.046530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=251609 Ack=1 Win=131072 Len=536 TSval=9048 TSecr=9009"
"2060","7.046589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=252145 Ack=1 Win=131072 Len=356 TSval=9048 TSecr=9009"
"2064","7.086353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=252501 Ack=1 Win=131072 Len=536 TSval=9088 TSecr=9049"
"2065","7.086412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=253037 Ack=1 Win=131072 Len=536 TSval=9088 TSecr=9049"
"2066","7.086471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=253573 Ack=1 Win=131072 Len=536 TSval=9088 TSecr=9049"
"2067","7.086530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=254109 Ack=1 Win=131072 Len=536 TSval=9088 TSecr=9049"
"2068","7.086589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=254645 Ack=1 Win=131072 Len=356 TSval=9088 TSecr=9049"
"2071","7.126353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=255001 Ack=1 Win=131072 Len=536 TSval=9128 TSecr=9089"
"2072","7.126412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=255537 Ack=1 Win=131072 Len=536 TSval=9128 TSecr=9089"
"2073","7.126471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=256073 Ack=1 Win=131072 Len=536 TSval=9128 TSecr=9089"
"2074","7.126530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=256609 Ack=1 Win=131072 Len=536 TSval=9128 TSecr=9089"
"2075","7.126589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=257145 Ack=1 Win=131072 Len=356 TSval=9128 TSecr=9089"
"2079","7.166353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=257501 Ack=1 Win=131072 Len=536 TSval=9168 TSecr=9129"
"2080","7.166412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=258037 Ack=1 Win=131072 Len=536 TSval=9168 TSecr=9129"
"2081","7.166471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=258573 Ack=1 Win=131072 Len=536 TSval=9168 TSecr=9129"
"2082","7.166530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=259109 Ack=1 Win=131072 Len=536 TSval=9168 TSecr=9129"
"2083","7.166589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=259645 Ack=1 Win=131072 Len=356 TSval=9168 TSecr=9129"
"2086","7.206353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=260001 Ack=1 Win=131072 Len=536 TSval=9208 TSecr=9169"
"2087","7.206412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=260537 Ack=1 Win=131072 Len=536 TSval=9208 TSecr=9169"
"2088","7.206471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=261073 Ack=1 Win=131072 Len=536 TSval=9208 TSecr=9169"
"2089","7.206530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=261609 Ack=1 Win=131072 Len=536 TSval=9208 TSecr=9169"
"2090","7.206589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=262145 Ack=1 Win=131072 Len=356 TSval=9208 TSecr=9169"
"2094","7.246353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=262501 Ack=1 Win=131072 Len=536 TSval=9248 TSecr=9209"
"2095","7.246412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=263037 Ack=1 Win=131072 Len=536 TSval=9248 TSecr=9209"
"2096","7.246471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=263573 Ack=1 Win=131072 Len=536 TSval=9248 TSecr=9209"
"2097","7.246530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=264109 Ack=1 Win=131072 Len=536 TSval=9248 TSecr=9209"
"2098","7.246589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=264645 Ack=1 Win=131072 Len=356 TSval=9248 TSecr=9209"
"2101","7.286353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=265001 Ack=1 Win=131072 Len=536 TSval=9288 TSecr=9249"
"2102","7.286412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=265537 Ack=1 Win=131072 Len=536 TSval=9288 TSecr=9249"
"2103","7.286471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=266073 Ack=1 Win=131072 Len=536 TSval=9288 TSecr=9249"
"2104","7.286530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=266609 Ack=1 Win=131072 Len=536 TSval=9288 TSecr=9249"
"2105","7.286589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=267145 Ack=1 Win=131072 Len=356 TSval=9288 TSecr=9249"
"2109","7.326353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=267501 Ack=1 Win=131072 Len=536 TSval=9328 TSecr=9289"
"2110","7.326412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=268037 Ack=1 Win=131072 Len=536 TSval=9328 TSecr=9289"
"2111","7.326471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=268573 Ack=1 Win=131072 Len=536 TSval=9328 TSecr=9289"
"2112","7.326530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=269109 Ack=1 Win=131072 Len=536 TSval=9328 TSecr=9289"
"2113","7.326589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=269645 Ack=1 Win=131072 Len=356 TSval=9328 TSecr=9289"
"2116","7.366353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=270001 Ack=1 Win=131072 Len=536 TSval=9368 TSecr=9329"
"2117","7.366412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=270537 Ack=1 Win=131072 Len=536 TSval=9368 TSecr=9329"
"2118","7.366471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=271073 Ack=1 Win=131072 Len=536 TSval=9368 TSecr=9329"
"2119","7.366530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=271609 Ack=1 Win=131072 Len=536 TSval=9368 TSecr=9329"
"2120","7.366589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=272145 Ack=1 Win=131072 Len=356 TSval=9368 TSecr=9329"
"2124","7.406353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=272501 Ack=1 Win=131072 Len=536 TSval=9408 TSecr=9369"
"2125","7.406412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=273037 Ack=1 Win=131072 Len=536 TSval=9408 TSecr=9369"
"2126","7.406471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=273573 Ack=1 Win=131072 Len=536 TSval=9408 TSecr=9369"
"2127","7.406530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=274109 Ack=1 Win=131072 Len=536 TSval=9408 TSecr=9369"
"2128","7.406589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=274645 Ack=1 Win=131072 Len=356 TSval=9408 TSecr=9369"
"2131","7.446353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=275001 Ack=1 Win=131072 Len=536 TSval=9448 TSecr=9409"
"2132","7.446412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=275537 Ack=1 Win=131072 Len=536 TSval=9448 TSecr=9409"
"2133","7.446471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=276073 Ack=1 Win=131072 Len=536 TSval=9448 TSecr=9409"
"2134","7.446530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=276609 Ack=1 Win=131072 Len=536 TSval=9448 TSecr=9409"
"2135","7.446589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=277145 Ack=1 Win=131072 Len=356 TSval=9448 TSecr=9409"
"2139","7.486353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=277501 Ack=1 Win=131072 Len=536 TSval=9488 TSecr=9449"
"2140","7.486412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=278037 Ack=1 Win=131072 Len=536 TSval=9488 TSecr=9449"
"2141","7.486471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=278573 Ack=1 Win=131072 Len=536 TSval=9488 TSecr=9449"
"2142","7.486530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=279109 Ack=1 Win=131072 Len=536 TSval=9488 TSecr=9449"
"2143","7.486589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=279645 Ack=1 Win=131072 Len=356 TSval=9488 TSecr=9449"
"2146","7.526353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=280001 Ack=1 Win=131072 Len=536 TSval=9528 TSecr=9489"
"2147","7.526412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=280537 Ack=1 Win=131072 Len=536 TSval=9528 TSecr=9489"
"2148","7.526471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=281073 Ack=1 Win=131072 Len=536 TSval=9528 TSecr=9489"
"2149","7.526530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=281609 Ack=1 Win=131072 Len=536 TSval=9528 TSecr=9489"
"2150","7.526589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=282145 Ack=1 Win=131072 Len=356 TSval=9528 TSecr=9489"
"2154","7.566353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=282501 Ack=1 Win=131072 Len=536 TSval=9568 TSecr=9529"
"2155","7.566412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=283037 Ack=1 Win=131072 Len=536 TSval=9568 TSecr=9529"
"2156","7.566471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=283573 Ack=1 Win=131072 Len=536 TSval=9568 TSecr=9529"
"2157","7.566530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=284109 Ack=1 Win=131072 Len=536 TSval=9568 TSecr=9529"
"2158","7.566589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=284645 Ack=1 Win=131072 Len=356 TSval=9568 TSecr=9529"
"2161","7.606353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=285001 Ack=1 Win=131072 Len=536 TSval=9608 TSecr=9569"
"2162","7.606412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=285537 Ack=1 Win=131072 Len=536 TSval=9608 TSecr=9569"
"2163","7.606471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=286073 Ack=1 Win=131072 Len=536 TSval=9608 TSecr=9569"
"2164","7.606530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=286609 Ack=1 Win=131072 Len=536 TSval=9608 TSecr=9569"
"2165","7.606589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=287145 Ack=1 Win=131072 Len=356 TSval=9608 TSecr=9569"
"2169","7.646353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=287501 Ack=1 Win=131072 Len=536 TSval=9648 TSecr=9609"
"2170","7.646412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=288037 Ack=1 Win=131072 Len=536 TSval=9648 TSecr=9609"
"2171","7.646471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=288573 Ack=1 Win=131072 Len=536 TSval=9648 TSecr=9609"
"2172","7.646530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=289109 Ack=1 Win=131072 Len=536 TSval=9648 TSecr=9609"
"2173","7.646589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=289645 Ack=1 Win=131072 Len=356 TSval=9648 TSecr=9609"
"2176","7.686353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=290001 Ack=1 Win=131072 Len=536 TSval=9688 TSecr=9649"
"2177","7.686412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=290537 Ack=1 Win=131072 Len=536 TSval=9688 TSecr=9649"
"2178","7.686471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=291073 Ack=1 Win=131072 Len=536 TSval=9688 TSecr=9649"
"2179","7.686530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=291609 Ack=1 Win=131072 Len=536 TSval=9688 TSecr=9649"
"2180","7.686589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=292145 Ack=1 Win=131072 Len=356 TSval=9688 TSecr=9649"
"2184","7.726353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=292501 Ack=1 Win=131072 Len=536 TSval=9728 TSecr=9689"
"2185","7.726412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=293037 Ack=1 Win=131072 Len=536 TSval=9728 TSecr=9689"
"2186","7.726471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=293573 Ack=1 Win=131072 Len=536 TSval=9728 TSecr=9689"
"2187","7.726530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=294109 Ack=1 Win=131072 Len=536 TSval=9728 TSecr=9689"
"2188","7.726589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=294645 Ack=1 Win=131072 Len=356 TSval=9728 TSecr=9689"
"2191","7.766353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=295001 Ack=1 Win=131072 Len=536 TSval=9768 TSecr=9729"
"2192","7.766412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=295537 Ack=1 Win=131072 Len=536 TSval=9768 TSecr=9729"
"2193","7.766471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=296073 Ack=1 Win=131072 Len=536 TSval=9768 TSecr=9729"
"2194","7.766530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=296609 Ack=1 Win=131072 Len=536 TSval=9768 TSecr=9729"
"2195","7.766589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=297145 Ack=1 Win=131072 Len=356 TSval=9768 TSecr=9729"
"2199","7.806353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=297501 Ack=1 Win=131072 Len=536 TSval=9808 TSecr=9769"
"2200","7.806412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=298037 Ack=1 Win=131072 Len=536 TSval=9808 TSecr=9769"
"2201","7.806471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=298573 Ack=1 Win=131072 Len=536 TSval=9808 TSecr=9769"
"2202","7.806530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=299109 Ack=1 Win=131072 Len=536 TSval=9808 TSecr=9769"
"2203","7.806589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=299645 Ack=1 Win=131072 Len=356 TSval=9808 TSecr=9769"
"2206","7.846353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=300001 Ack=1 Win=131072 Len=536 TSval=9848 TSecr=9809"
"2207","7.846412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=300537 Ack=1 Win=131072 Len=536 TSval=9848 TSecr=9809"
"2208","7.846471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=301073 Ack=1 Win=131072 Len=536 TSval=9848 TSecr=9809"
"2209","7.846530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=301609 Ack=1 Win=131072 Len=536 TSval=9848 TSecr=9809"
"2210","7.846589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=302145 Ack=1 Win=131072 Len=356 TSval=9848 TSecr=9809"
"2214","7.886353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=302501 Ack=1 Win=131072 Len=536 TSval=9888 TSecr=9849"
"2215","7.886412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=303037 Ack=1 Win=131072 Len=536 TSval=9888 TSecr=9849"
"2216","7.886471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=303573 Ack=1 Win=131072 Len=536 TSval=9888 TSecr=9849"
"2217","7.886530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=304109 Ack=1 Win=131072 Len=536 TSval=9888 TSecr=9849"
"2218","7.886589","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=304645 Ack=1 Win=131072 Len=356 TSval=9888 TSecr=9849"
"2221","7.926353","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=305001 Ack=1 Win=131072 Len=536 TSval=9928 TSecr=9889"
"2222","7.926412","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=305537 Ack=1 Win=131072 Len=536 TSval=9928 TSecr=9889"
"2223","7.926471","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=306073 Ack=1 Win=131072 Len=536 TSval=9928 TSecr=9889"
"2224","7.926530","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=306609 Ack=1 Win=131072 Len=536 TSval=9928 TSecr=9889"
